ConsolAcctID2,SALES,ConsolAcctName,LocAcctAddr2,ConsolAcctCity,ConsolAcctState,ConsolAcctPostalCode,ConsolAcctFilingFreq,ConsolAcctID,SiteCode,LocationAccountType,LocAcctName,Address,LocAcctCity,LocAcctState,LocAcctPostalCode,LocationLiquor,JurisdictionCode,CityLimit,LocationOpen,LocationClose,NaicsCode,Textbox64,Textbox67,Latitude,Longitude,geometry,index_right,Representative,Description,Revenue
MOID: 25269739,SALES,AARON RHOADS PHOTOGRAPHY LLC,"2012 W ASH ST APT I5
",COLUMBIA,MO,65203-8114,ANNUAL,MOID: 25269739,1,SALES LOCATION,AARON RHOADS PHOTOGRAPHY,2012 W ASH ST APT I5,COLUMBIA,MO,65203-8114,No,15670-019-000-0000,Yes,5/1/2018,,"541921 - PHOTOGRAPHY STUDIOS, PORTRAIT","20,222","30,500",38.957138,-92.370561,POINT (-92.370561 38.957138),2,Valerie Carroll,Valerie Carroll    <br>       <br>   FID   2    <br>   Id   1    <br>   Ward   First    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Valerie Carroll    <br>   Shape_STAr   111581073.105    <br>   Shape_STLe   64447.575773,93.9696795
MOID: 25253603,SALES,GEISHA SUSHI AND GRILL,4603 JOHN GARRY DR ,COLUMBIA,MO,65203-6834,MONTHLY,MOID: 25253603,1,SALES LOCATION,I AM KOREAN BBQ AND SUSHI,4603 JOHN GARRY DR STE 3,COLUMBIA,MO,65203-6834,Yes,15670-019-000-0000,Yes,6/1/2018,,722511 - FULL-SERVICE RESTAURANTS,"20,222","30,500",38.8992685,-92.3415167,POINT (-92.3415167 38.8992685),3,Donald Waterman,Donald Waterman    <br>       <br>   FID   3    <br>   Id   5    <br>   Ward   Fifth    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Donald Waterman    <br>   Shape_STAr   284995284.185    <br>   Shape_STLe   229752.843221,17.25879512
MOID: 25274031,SALES,NANCY HUBBARD ,"2807 CRESTWOOD LN
",COLUMBIA,MO,65203-4845,ANNUAL,MOID: 25274031,1,SALES LOCATION,NANCY HUBBARD ,2807 CRESTWOOD LN,COLUMBIA,MO,65203-4845,No,15670-019-000-0000,Yes,3/1/2018,,453998 - ALL OTHER MISCELLANEOUS STORE RETAILERS (EXCEPT TOBACCO STORES),"20,222","30,500",38.9210198,-92.361419,POINT (-92.361419 38.9210198),3,Donald Waterman,Donald Waterman    <br>       <br>   FID   3    <br>   Id   5    <br>   Ward   Fifth    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Donald Waterman    <br>   Shape_STAr   284995284.185    <br>   Shape_STLe   229752.843221,1.66836088
MOID: 25274244,SALES,LEBAO BY JY LLC,2200 FORUM BLVD ,COLUMBIA,MO,65203-2700,MONTHLY,MOID: 25274244,1,SALES LOCATION,LEBAO BY JY LLC,1009 PARK AVE,COLUMBIA,MO,65201,Yes,15670-019-007-0000,Yes,6/1/2018,3/31/2032,722511 - FULL-SERVICE RESTAURANTS,"20,222","30,500",38.9546282,-92.32599,POINT (-92.32599 38.9546282),2,Valerie Carroll,Valerie Carroll    <br>       <br>   FID   2    <br>   Id   1    <br>   Ward   First    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Valerie Carroll    <br>   Shape_STAr   111581073.105    <br>   Shape_STLe   64447.575773,71.77634577
MOID: 25284657,SALES,ANXIETY & DEPRESSION CLINIC OF COLUMBIA LLC,"2600 FORUM BLVD STE G
",COLUMBIA,MO,65203-6343,ANNUAL,MOID: 25284657,1,SALES LOCATION,ANXIETY & DEPRESSION CLINIC OF COLUMBIA,2600 FORUM BLVD STE G,COLUMBIA,MO,65203-6343,No,15670-019-000-0000,Yes,1/1/2018,,,"20,222","30,500",38.9253463,-92.3639224,POINT (-92.3639224 38.9253463),1,Nick Foster,Nick Foster    <br>       <br>   FID   1    <br>   Id   4    <br>   Ward   Fourth    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Nick Foster    <br>   Shape_STAr   301690029.959    <br>   Shape_STLe   197133.937509,0.747337502
MOID: 25284762,SALES,JENIFER HAMMOND ,110 N 10TH ST ,COLUMBIA,MO,65201-4971,ANNUAL,MOID: 25284762,2,SALES LOCATION,OPHELIA'S FLOWERS AND BOOKS LLC,110 N 10TH ST STE 6,COLUMBIA,MO,65201-4971,No,15670-019-007-0000,Yes,7/1/2018,3/31/2032,"453220 - GIFT, NOVELTY, AND SOUVENIR STORES","20,222","30,500",38.952964,-92.3262067,POINT (-92.3262067 38.952964),2,Valerie Carroll,Valerie Carroll    <br>       <br>   FID   2    <br>   Id   1    <br>   Ward   First    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Valerie Carroll    <br>   Shape_STAr   111581073.105    <br>   Shape_STLe   64447.575773,63.71249105
MOID: 25287273,SALES,UNBOUND BOOKSHOP LLC,"608 WESTMOUNT AVE
",COLUMBIA,MO,65203-3471,MONTHLY,MOID: 25287273,1,SALES LOCATION,SKYLARK BOOKSHOP,608 WESTMOUNT AVE,COLUMBIA,MO,65203-3471,No,15670-019-007-0000,Yes,6/1/2018,3/31/2032,,"20,222","30,500",38.944764,-92.3419833,POINT (-92.3419833 38.944764),1,Nick Foster,Nick Foster    <br>       <br>   FID   1    <br>   Id   4    <br>   Ward   Fourth    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Nick Foster    <br>   Shape_STAr   301690029.959    <br>   Shape_STLe   197133.937509,80.66746877
MOID: 25287273,SALES,UNBOUND BOOKSHOP LLC,"608 WESTMOUNT AVE
",COLUMBIA,MO,65203-3471,MONTHLY,MOID: 25287273,1,SALES LOCATION,SKYLARK BOOKSHOP,"608 WESTMOUNT AVE
TEXTBOOK",COLUMBIA,MO,65203-3471,No,15670-019-007-2001,Yes,6/1/2018,3/31/2032,,"20,222","30,500",38.944764,-92.3419833,POINT (-92.3419833 38.944764),1,Nick Foster,Nick Foster    <br>       <br>   FID   1    <br>   Id   4    <br>   Ward   Fourth    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Nick Foster    <br>   Shape_STAr   301690029.959    <br>   Shape_STLe   197133.937509,76.91542216
MOID: 25288237,SALES,VOWS LLC,"2102 DOMAIN HILL CT
",COLUMBIA,MO,65201-7694,MONTHLY,MOID: 25288237,1,SALES LOCATION,VOWS,510 E GREEN MEADOWS RD STE 103,COLUMBIA,MO,65201-3791,Yes,15670-019-000-0000,Yes,10/1/2018,,448190 - OTHER CLOTHING STORES,"20,222","30,500",38.9159668,-92.3329513,POINT (-92.3329513 38.9159668),4,Betsy Peters,Betsy Peters    <br>       <br>   FID   5    <br>   Id   6    <br>   Ward   Sixth    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Betsy Peters    <br>   Shape_STAr   380453832.367    <br>   Shape_STLe   203999.244149,24.32600097
MOID: 25292242,SALES,CR INK,"546 E WINTER ST
",COLUMBIA,MO,65202-8872,ANNUAL,MOID: 25292242,3,SALES LOCATION,CR INK,15 S 10TH ST,COLUMBIA,MO,65201-7947,No,15670-019-007-0000,Yes,7/1/2020,3/31/2032,812199 - OTHER PERSONAL CARE SERVICES,"20,222","30,500",38.9509143,-92.326823,POINT (-92.326823 38.9509143),2,Valerie Carroll,Valerie Carroll    <br>       <br>   FID   2    <br>   Id   1    <br>   Ward   First    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Valerie Carroll    <br>   Shape_STAr   111581073.105    <br>   Shape_STLe   64447.575773,92.27757746
MOID: 25294831,SALES,COLUMBIA CUSTOM BLINDS & SHUTTERS  LLC,"4911 ROYAL LYTHAM DR
",COLUMBIA,MO,65203-6255,ANNUAL,MOID: 25294831,1,SALES LOCATION,COLUMBIA CUSTOM BLINDS AND SHUTTERS LLC,4911 ROYAL LYTHAM DR,COLUMBIA,MO,65203-6255,No,15670-019-000-0000,Yes,6/1/2018,,,"20,222","30,500",38.8974881,-92.3604252,POINT (-92.3604252 38.8974881),3,Donald Waterman,Donald Waterman    <br>       <br>   FID   3    <br>   Id   5    <br>   Ward   Fifth    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Donald Waterman    <br>   Shape_STAr   284995284.185    <br>   Shape_STLe   229752.843221,82.55093908
MOID: 25297031,SALES,NUU THAI LLC,"2008 ORRINE CT
",COLUMBIA,MO,65201-4477,QUARTERLY,MOID: 25297031,1,SALES LOCATION,NUU THAI,2008 ORRINE CT,COLUMBIA,MO,65201-4477,No,15670-019-000-0000,Yes,6/23/2018,,,"20,222","30,500",38.8990023,-92.3098101,POINT (-92.3098101 38.8990023),4,Betsy Peters,Betsy Peters    <br>       <br>   FID   5    <br>   Id   6    <br>   Ward   Sixth    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Betsy Peters    <br>   Shape_STAr   380453832.367    <br>   Shape_STLe   203999.244149,33.31091612
MOID: 25301845,SALES,CHRIS BUSH ,1200 E WALNUT ST ,COLUMBIA,MO,65201-8064,QUARTERLY,MOID: 25301845,2,SALES LOCATION,BUSHS CATERING,1200 E WALNUT ST APT 107,COLUMBIA,MO,65201-8064,No,15670-019-007-0000,Yes,6/30/2021,3/31/2032,722320 - CATERERS,"20,222","30,500",38.9524566,-92.3241789,POINT (-92.3241789 38.9524566),2,Valerie Carroll,Valerie Carroll    <br>       <br>   FID   2    <br>   Id   1    <br>   Ward   First    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Valerie Carroll    <br>   Shape_STAr   111581073.105    <br>   Shape_STLe   64447.575773,31.03351331
MOID: 25305123,SALES,JOSHUA WILLIAMS ,"904 E BUSINESS LOOP 70
",COLUMBIA,MO,65201-3916,ANNUAL,MOID: 25305123,1,SALES LOCATION,RESTAURANT,4303 E Santa Barbara Dr,Columbia,MO,65201-9465,No,15670-019-000-0000,Yes,6/21/2018,,,"20,222","30,500",38.9517053,-92.3340724,POINT (-92.3340724 38.9517053),2,Valerie Carroll,Valerie Carroll    <br>       <br>   FID   2    <br>   Id   1    <br>   Ward   First    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Valerie Carroll    <br>   Shape_STAr   111581073.105    <br>   Shape_STLe   64447.575773,69.29281547
MOID: 25305123,SALES,JOSHUA WILLIAMS ,"904 E BUSINESS LOOP 70
",COLUMBIA,MO,65201-3916,ANNUAL,MOID: 25305123,1,SALES LOCATION,RESTAURANT,"4303 E Santa Barbara Dr
FOOD TAX",Columbia,MO,65201-9465,No,15670-019-000-1001,Yes,6/21/2018,,,"20,222","30,500",38.9517053,-92.3340724,POINT (-92.3340724 38.9517053),2,Valerie Carroll,Valerie Carroll    <br>       <br>   FID   2    <br>   Id   1    <br>   Ward   First    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Valerie Carroll    <br>   Shape_STAr   111581073.105    <br>   Shape_STLe   64447.575773,75.60761205
MOID: 25306031,SALES,SCIURUS LLC,"105 E FOREST AVE
",COLUMBIA,MO,65203-4075,QUARTERLY,MOID: 25306031,1,SALES LOCATION,RIVERVIEW TECH,105 E FOREST AVE,COLUMBIA,MO,65203-4075,No,15670-019-000-0000,Yes,6/1/2018,,,"20,222","30,500",38.9632243,-92.3358184,POINT (-92.3358184 38.9632243),2,Valerie Carroll,Valerie Carroll    <br>       <br>   FID   2    <br>   Id   1    <br>   Ward   First    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Valerie Carroll    <br>   Shape_STAr   111581073.105    <br>   Shape_STLe   64447.575773,45.09344863
MOID: 25308157,SALES,ELEMENTS SALON LLC,2024 CHERRY HILL DR ,COLUMBIA,MO,65203-5921,ANNUAL,MOID: 25308157,1,SALES LOCATION,ELEMENTS SALON LLC,2024 CHERRY HILL DR STE 103,COLUMBIA,MO,65203-5921,No,15670-019-000-0000,Yes,6/1/2015,,812112 - BEAUTY SALONS,"20,222","30,500",38.9325298,-92.3978406,POINT (-92.3978406 38.9325298),1,Nick Foster,Nick Foster    <br>       <br>   FID   1    <br>   Id   4    <br>   Ward   Fourth    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Nick Foster    <br>   Shape_STAr   301690029.959    <br>   Shape_STLe   197133.937509,15.58698066
MOID: 25314190,SALES,ARIANA SCHNEIDER ,32 BLUE RIDGE RD ,COLUMBIA,MO,65202-4379,ANNUAL,MOID: 25314190,1,SALES LOCATION,STATEMENT THE BOUTIQUE,32 BLUE RIDGE RD APT 202,COLUMBIA,MO,65202-4379,No,15670-019-000-0000,Yes,6/25/2018,,,"20,222","30,500",38.9827967,-92.335567,POINT (-92.335567 38.9827967),0,Lisa Meyer,Lisa Meyer    <br>       <br>   FID   0    <br>   Id   2    <br>   Ward   Second    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Lisa Meyer    <br>   Shape_STAr   335107738.167    <br>   Shape_STLe   182451.831244,22.44673649
MOID: 25316737,SALES,MOISES GUILLEN ,"3900 CLARK LN LOT 134
",COLUMBIA,MO,65202-2492,ANNUAL,MOID: 25316737,1,SALES LOCATION,DOWNTOWN,3900 CLARK LN LOT 134,COLUMBIA,MO,65202-2492,No,15670-019-000-0000,Yes,6/25/2018,,,"20,222","30,500",38.9617647,-92.2756354,POINT (-92.2756354 38.9617647),5,Roy Lovelady,Roy Lovelady,50.31945535
MOID: 25316800,SALES,COLUMBIA CONFECTIONERY LLC,"3401 CONDADO CT
",COLUMBIA,MO,65203-3715,ANNUAL,MOID: 25316800,1,SALES LOCATION,COLUMBIA CONFECTIONERY,3401 CONDADO CT,COLUMBIA,MO,65203-3715,No,15670-019-000-0000,Yes,6/18/2018,,,"20,222","30,500",38.9139404,-92.3402108,POINT (-92.3402108 38.9139404),3,Donald Waterman,Donald Waterman    <br>       <br>   FID   3    <br>   Id   5    <br>   Ward   Fifth    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Donald Waterman    <br>   Shape_STAr   284995284.185    <br>   Shape_STLe   229752.843221,69.40030069
MOID: 25325451,SALES,TIFFANY GORAN ,"500 DEFOE DR
",COLUMBIA,MO,65203-0214,ANNUAL,MOID: 25325451,1,SALES LOCATION,SIMPLY SOPHIA,500 DEFOE DR,COLUMBIA,MO,65203-0214,No,15670-019-000-0000,Yes,6/15/2018,,,"20,222","30,500",38.9506102,-92.3914869,POINT (-92.3914869 38.9506102),1,Nick Foster,Nick Foster    <br>       <br>   FID   1    <br>   Id   4    <br>   Ward   Fourth    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Nick Foster    <br>   Shape_STAr   301690029.959    <br>   Shape_STLe   197133.937509,5.923237236
MOID: 25335731,SALES,COMMUNITY FOODS LLC,"PO BOX 30704
",COLUMBIA,MO,65205-3704,ANNUAL,MOID: 25335731,1,SALES LOCATION,MO LOCAL ROUTES LLC,PO BOX 30704,COLUMBIA,MO,65205-3704,No,15670-019-000-0000,Yes,7/1/2018,,,"20,222","30,500",38.9659893,-92.374934,POINT (-92.374934 38.9659893),0,Lisa Meyer,Lisa Meyer    <br>       <br>   FID   0    <br>   Id   2    <br>   Ward   Second    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Lisa Meyer    <br>   Shape_STAr   335107738.167    <br>   Shape_STLe   182451.831244,56.51984088
MOID: 25335731,SALES,COMMUNITY FOODS LLC,"PO BOX 30704
",COLUMBIA,MO,65205-3704,ANNUAL,MOID: 25335731,1,SALES LOCATION,MO LOCAL ROUTES LLC,"PO BOX 30704
FOOD TAX",COLUMBIA,MO,65205-3704,No,15670-019-000-1001,Yes,7/1/2018,,,"20,222","30,500",38.9659893,-92.374934,POINT (-92.374934 38.9659893),0,Lisa Meyer,Lisa Meyer    <br>       <br>   FID   0    <br>   Id   2    <br>   Ward   Second    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Lisa Meyer    <br>   Shape_STAr   335107738.167    <br>   Shape_STLe   182451.831244,28.97242291
MOID: 25338986,SALES,ANTHONY GENOVA ,"816 TIMBERS CT
",COLUMBIA,MO,65201-3611,ANNUAL,MOID: 25338986,1,SALES LOCATION,ANTHONY GENOVA,816 TIMBERS CT,COLUMBIA,MO,65201-3611,No,15670-019-000-0000,Yes,1/1/2014,,,"20,222","30,500",38.9187175,-92.3287612,POINT (-92.3287612 38.9187175),4,Betsy Peters,Betsy Peters    <br>       <br>   FID   5    <br>   Id   6    <br>   Ward   Sixth    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Betsy Peters    <br>   Shape_STAr   380453832.367    <br>   Shape_STLe   203999.244149,94.92793184
MOID: 25341162,SALES,S&S VENDING LLC,"5506 ARROW WOOD DR
",COLUMBIA,MO,65202-8998,ANNUAL,MOID: 25341162,1,SALES LOCATION,S&S VENDING LLC,5506 ARROW WOOD DR,COLUMBIA,MO,65202-8998,No,15670-019-000-0000,Yes,5/30/2018,,,"20,222","30,500",38.9868403,-92.2525962,POINT (-92.2525962 38.9868403),5,Roy Lovelady,Roy Lovelady,7.70187068
MOID: 25342321,SALES,YOUNG MAN LLC,814 E BROADWAY ,COLUMBIA,MO,65201-4604,ANNUAL,MOID: 25342321,3,SALES LOCATION,MINDRIGHT,814 E BROADWAY STE 203,COLUMBIA,MO,65201-4604,No,15670-019-007-0000,Yes,4/20/2019,3/31/2032,325411 - MEDICINAL AND BOTANICAL MANUFACTURING,"20,222","30,500",38.9512606,-92.3280336,POINT (-92.3280336 38.9512606),2,Valerie Carroll,Valerie Carroll    <br>       <br>   FID   2    <br>   Id   1    <br>   Ward   First    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Valerie Carroll    <br>   Shape_STAr   111581073.105    <br>   Shape_STLe   64447.575773,34.10551454
MOID: 25343441,SALES,ABSOLUTE VENDING FRIDGE LLC,"3704 CROSS TIMBER CT
",COLUMBIA,MO,65203-9082,QUARTERLY,MOID: 25343441,1,SALES LOCATION,ABSOLUTE VENDING FRIDGE LLC,3704 CROSS TIMBER CT,COLUMBIA,MO,65203-9082,No,15670-019-000-0000,Yes,6/1/2018,,454210 - VENDING MACHINE OPERATORS,"20,222","30,500",38.9128065,-92.3920384,POINT (-92.3920384 38.9128065),3,Donald Waterman,Donald Waterman    <br>       <br>   FID   3    <br>   Id   5    <br>   Ward   Fifth    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Donald Waterman    <br>   Shape_STAr   284995284.185    <br>   Shape_STLe   229752.843221,16.54557006
MOID: 25351052,SALES,EXIT STRATEGY MO LLC,218 N 8TH ST,COLUMBIA,MO,65201-4844,MONTHLY,MOID: 25351052,1,SALES LOCATION,BREAKOUT COMO,218 N 8TH ST,COLUMBIA,MO,65201-4844,No,15670-019-007-0000,Yes,7/1/2018,3/31/2032,713990 - ALL OTHER AMUSEMENT AND RECREATION INDUSTRIES,"20,222","30,500",38.9542298,-92.3281327,POINT (-92.3281327 38.9542298),2,Valerie Carroll,Valerie Carroll    <br>       <br>   FID   2    <br>   Id   1    <br>   Ward   First    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Valerie Carroll    <br>   Shape_STAr   111581073.105    <br>   Shape_STLe   64447.575773,40.37855611
MOID: 25355015,SALES,SCOTT HORINE ,"709 MOUNT VERNON AVE
",COLUMBIA,MO,65201-5619,ANNUAL,MOID: 25355015,1,SALES LOCATION,MOMOROCC,709 MOUNT VERNON AVE,COLUMBIA,MO,65201-5619,No,15670-019-000-0000,Yes,10/10/2018,,,"20,222","30,500",38.9590445,-92.3157988,POINT (-92.3157988 38.9590445),5,Roy Lovelady,Roy Lovelady,27.42815803
MOID: 25359177,SALES,ALTERNATIVE BOTANICALS LLC,501 FAY ST ,COLUMBIA,MO,65201-4842,ANNUAL,MOID: 25359177,1,SALES LOCATION,ALTERNATIVE BOTANICALS LLC,501 FAY ST STE 102,COLUMBIA,MO,65201-4842,No,15670-019-000-0000,Yes,10/1/2018,,446199 - ALL OTHER HEALTH AND PERSONAL CARE STORES,"20,222","30,500",38.9571485,-92.323142,POINT (-92.323142 38.9571485),2,Valerie Carroll,Valerie Carroll    <br>       <br>   FID   2    <br>   Id   1    <br>   Ward   First    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Valerie Carroll    <br>   Shape_STAr   111581073.105    <br>   Shape_STLe   64447.575773,11.35349622
MOID: 25361945,SALES,DAMIEN LAIRD ,"4504 NICK CT
",COLUMBIA,MO,65202-2887,QUARTERLY,MOID: 25361945,1,SALES LOCATION,THE PIN DECK PRO SHOP,1508 N PROVIDENCE RD,COLUMBIA,MO,65203-3963,No,15670-019-000-0000,Yes,7/1/2018,,339920 - SPORTING AND ATHLETIC GOODS MANUFACTURING,"20,222","30,500",38.9673157,-92.3328635,POINT (-92.3328635 38.9673157),2,Valerie Carroll,Valerie Carroll    <br>       <br>   FID   2    <br>   Id   1    <br>   Ward   First    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Valerie Carroll    <br>   Shape_STAr   111581073.105    <br>   Shape_STLe   64447.575773,61.05762356
MOID: 25366840,SALES,THE COMANCHEROS LLC,"15 BROADWAY VILLAGE DR APT C
",COLUMBIA,MO,65201-8645,ANNUAL,MOID: 25366840,1,SALES LOCATION,THE COMANCHEROS,15 BROADWAY VILLAGE DR APT C,COLUMBIA,MO,65201-8645,No,15670-019-000-0000,Yes,8/26/2018,,,"20,222","30,500",38.9446215,-92.3003,POINT (-92.3003 38.9446215),4,Betsy Peters,Betsy Peters    <br>       <br>   FID   5    <br>   Id   6    <br>   Ward   Sixth    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Betsy Peters    <br>   Shape_STAr   380453832.367    <br>   Shape_STLe   203999.244149,36.22768186
MOID: 25374915,SALES,HANDCRAFTED HAIR LLC,"1011 HARDIN ST
",COLUMBIA,MO,65203-2482,ANNUAL,MOID: 25374915,1,SALES LOCATION,HANDCRAFTED HAIR LLC,1011 HARDIN ST,COLUMBIA,MO,65203-2482,No,15670-019-000-0000,Yes,10/1/2018,,812112 - BEAUTY SALONS,"20,222","30,500",38.9645356,-92.3514057,POINT (-92.3514057 38.9645356),2,Valerie Carroll,Valerie Carroll    <br>       <br>   FID   2    <br>   Id   1    <br>   Ward   First    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Valerie Carroll    <br>   Shape_STAr   111581073.105    <br>   Shape_STLe   64447.575773,87.55688927
MOID: 25376616,SALES,BOUTIQUE CONSULTANT LLC,"5522 PRAIRIE CREEK DR
",COLUMBIA,MO,65203-8463,ANNUAL,MOID: 25376616,1,SALES LOCATION,SHOP HER CLOSET,5522 PRAIRIE CREEK DR,COLUMBIA,MO,65203-8463,No,15670-019-000-0000,Yes,8/1/2018,,,"20,222","30,500",38.8909535,-92.4109009,POINT (-92.4109009 38.8909535),3,Donald Waterman,Donald Waterman    <br>       <br>   FID   3    <br>   Id   5    <br>   Ward   Fifth    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Donald Waterman    <br>   Shape_STAr   284995284.185    <br>   Shape_STLe   229752.843221,97.78460261
MOID: 25377973,SALES,POLLY ALLEN ,"5810 ISLIP DR
",COLUMBIA,MO,65201-3804,ANNUAL,MOID: 25377973,1,SALES LOCATION,PNW. CRAFTS,5810 ISLIP DR,COLUMBIA,MO,65201-3804,No,15670-019-000-0000,Yes,8/15/2018,,,"20,222","30,500",38.9525185,-92.2481763,POINT (-92.2481763 38.9525185),5,Roy Lovelady,Roy Lovelady,32.61682025
MOID: 25388207,SALES,TERRY WHIPPLE ,"3201 CHAPEL HILL RD
",COLUMBIA,MO,65203-0893,ANNUAL,MOID: 25388207,1,SALES LOCATION,TERRY WHIPPLE ,3201 CHAPEL HILL RD,COLUMBIA,MO,65203-0893,No,15670-019-000-0000,Yes,9/1/2018,,451140 - MUSICAL INSTRUMENT AND SUPPLIES STORES,"20,222","30,500",38.9350224,-92.3847919,POINT (-92.3847919 38.9350224),1,Nick Foster,Nick Foster    <br>       <br>   FID   1    <br>   Id   4    <br>   Ward   Fourth    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Nick Foster    <br>   Shape_STAr   301690029.959    <br>   Shape_STLe   197133.937509,17.84475912
MOID: 25389106,SALES,AMIGOS STYLES BARBER & BEAUTY LLC,"1516 FOX RUN DR
",COLUMBIA,MO,65202-3543,ANNUAL,MOID: 25389106,1,SALES LOCATION,AMIGO STYLES,705 VANDIVER DR STE H,COLUMBIA,MO,65202-3706,No,15670-019-000-0000,Yes,8/1/2018,,,"20,222","30,500",38.9717412,-92.3282636,POINT (-92.3282636 38.9717412),0,Lisa Meyer,Lisa Meyer    <br>       <br>   FID   0    <br>   Id   2    <br>   Ward   Second    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Lisa Meyer    <br>   Shape_STAr   335107738.167    <br>   Shape_STLe   182451.831244,14.3242931
MOID: 25392239,SALES,HOUSING INTERIORS OF MID MISSOURI LLC,"5307 E SAINT CHARLES RD
",COLUMBIA,MO,65201-6750,MONTHLY,MOID: 25392239,1,SALES LOCATION,HOUSING INTERIORS,1800 SANTA FE PL,COLUMBIA,MO,65202-1935,No,15670-019-000-0000,Yes,8/13/2018,,,"20,222","30,500",38.9704813,-92.3076255,POINT (-92.3076255 38.9704813),0,Lisa Meyer,Lisa Meyer    <br>       <br>   FID   0    <br>   Id   2    <br>   Ward   Second    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Lisa Meyer    <br>   Shape_STAr   335107738.167    <br>   Shape_STLe   182451.831244,12.72035346
MOID: 25398776,SALES,VALERIE GASKIN ,"4409 DERBY RIDGE DR
",COLUMBIA,MO,65202-3327,ANNUAL,MOID: 25398776,2,SALES LOCATION,MISS VEE KITCHEN,14 E BUSINESS LOOP 70,COLUMBIA,MO,65203-3938,No,15670-019-000-0000,Yes,5/17/2024,,,"20,222","30,500",38.9611853,-92.2957674,POINT (-92.2957674 38.9611853),5,Roy Lovelady,Roy Lovelady,45.71611828
MOID: 23401541,SALES,INDULGENCE LLC,1601 CUNNINGHAM RD,COLUMBIA,MO,65203-4718,ANNUAL,MOID: 23401541,2,SALES LOCATION,INDULGENCE LLC,2001 CORONA RD STE 100,COLUMBIA,MO,65203-5924,No,15670-019-000-0000,Yes,1/1/2020,,"541990 - ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES","20,222","30,500",38.9334346,-92.3991395,POINT (-92.3991395 38.9334346),1,Nick Foster,Nick Foster    <br>       <br>   FID   1    <br>   Id   4    <br>   Ward   Fourth    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Nick Foster    <br>   Shape_STAr   301690029.959    <br>   Shape_STLe   197133.937509,16.99967557
